x,y,t,vY,vX,vXinitial,vYinitial
0.2547898148148149,-0.1177604166666667,0.06666666666666671,-1.8183593750000004,3.8054444444444453,3.8382500000000013,-1.4235156250000003
0.12684814814814827,-0.06061197916666666,0.033333333333333326,-1.8183593750000004,3.8054444444444453,3.8382499999999946,-1.7144531249999977
-0.06779814814814822,0.05472395833333332,0.033333333333333326,1.6417187500000006,-2.0339444444444448,-2.165166666666664,1.3403906249999982
-0.1323157407407407,0.10286718750000001,0.06666666666666665,1.4442968750000005,-1.9355277777777784,-2.165166666666664,1.3403906249999982
-0.19245925925925933,0.14373697916666667,0.09999999999999998,1.2260937500000004,-1.8043055555555563,-2.165166666666664,1.3403906249999982
-0.24932222222222222,0.17802604166666663,0.1333333333333333,1.0286718750000003,-1.7058888888888895,-2.165166666666664,1.3403906249999982
-0.30181111111111125,0.2060807291666667,0.16666666666666663,0.8416406250000003,-1.574666666666667,-2.165166666666664,1.3403906249999982
-0.3521129629629629,0.22824739583333337,0.19999999999999996,0.6650000000000001,-1.509055555555556,-2.165166666666664,1.3403906249999982
-0.3947601851851852,0.24452604166666664,0.23333333333333328,0.48835937500000015,-1.279416666666667,-2.165166666666664,1.3403906249999982
-0.4253787037037038,0.25664843750000005,0.2666666666666666,0.3636718750000001,-0.9185555555555558,-2.165166666666664,1.3403906249999982
-0.45271666666666666,0.2635755208333333,0.29999999999999993,0.20781250000000007,-0.8201388888888892,-2.165166666666664,1.3403906249999982
-0.4811481481481481,0.26426822916666665,0.33333333333333326,0.020781250000000005,-0.8529444444444447,-2.165166666666664,1.3403906249999982
-0.5095796296296298,0.2594192708333333,0.3666666666666667,-0.14546874999999956,-0.8529444444444418,-2.165166666666664,1.3403906249999982
-0.5369175925925926,0.24764322916666665,0.4,-0.3532812500000001,-0.8201388888888892,-2.165166666666664,1.3403906249999982
-0.5631620370370372,0.22928645833333333,0.43333333333333335,-0.5507031250000002,-0.7873333333333336,-2.165166666666664,1.3403906249999982
-0.5872194444444445,0.2033098958333333,0.4666666666666667,-0.7792968750000002,-0.7217222222222225,-2.165166666666664,1.3403906249999982
-0.6112768518518519,0.1700598958333333,0.5,-0.9975000000000003,-0.7217222222222225,-2.165166666666664,1.3403906249999982
-0.6342407407407408,0.12849739583333336,0.5333333333333333,-1.2468750000000004,-0.6889166666666668,-2.165166666666664,1.3403906249999982
-0.6528305555555556,0.07723697916666666,0.5666666666666667,-1.5378125000000005,-0.5576944444444446,-2.165166666666664,1.3403906249999982
-0.6692333333333335,0.016971354166666675,0.6,-1.8079687500000006,-0.4920833333333335,-2.165166666666664,1.3403906249999982
-0.6900101851851853,-0.037059895833333356,0.6333333333333334,-1.620937499999995,-0.6233055555555537,-2.165166666666664,1.3403906249999982
-0.06451759259259249,0.04814322916666669,0.033333333333333326,1.4442968750000005,-1.9355277777777784,-2.0339444444444448,1.6417187500000006
-0.12466111111111111,0.08901302083333335,0.06666666666666665,1.2260937500000004,-1.8043055555555563,-2.0339444444444448,1.6417187500000006
-0.181524074074074,0.12330208333333331,0.09999999999999998,1.0286718750000003,-1.7058888888888895,-2.0339444444444448,1.6417187500000006
-0.23401296296296303,0.15135677083333338,0.1333333333333333,0.8416406250000003,-1.574666666666667,-2.0339444444444448,1.6417187500000006
-0.2843148148148147,0.17352343750000004,0.16666666666666663,0.6650000000000001,-1.509055555555556,-2.0339444444444448,1.6417187500000006
-0.32696203703703697,0.18980208333333332,0.19999999999999996,0.48835937500000015,-1.279416666666667,-2.0339444444444448,1.6417187500000006
-0.35758055555555557,0.20192447916666673,0.23333333333333328,0.3636718750000001,-0.9185555555555558,-2.0339444444444448,1.6417187500000006
-0.38491851851851844,0.20885156249999998,0.2666666666666666,0.20781250000000007,-0.8201388888888892,-2.0339444444444448,1.6417187500000006
-0.4133499999999999,0.20954427083333332,0.29999999999999993,0.020781250000000005,-0.8529444444444447,-2.0339444444444448,1.6417187500000006
-0.44178148148148155,0.2046953125,0.33333333333333337,-0.14546874999999956,-0.8529444444444418,-2.0339444444444448,1.6417187500000006
-0.4691194444444444,0.19291927083333332,0.3666666666666667,-0.3532812500000001,-0.8201388888888892,-2.0339444444444448,1.6417187500000006
-0.49536388888888894,0.1745625,0.4,-0.5507031250000002,-0.7873333333333336,-2.0339444444444448,1.6417187500000006
-0.5194212962962963,0.1485859375,0.43333333333333335,-0.7792968750000002,-0.7217222222222225,-2.0339444444444448,1.6417187500000006
-0.5434787037037037,0.11533593749999999,0.4666666666666667,-0.9975000000000003,-0.7217222222222225,-2.0339444444444448,1.6417187500000006
-0.5664425925925926,0.07377343750000004,0.5,-1.2468750000000004,-0.6889166666666668,-2.0339444444444448,1.6417187500000006
-0.5850324074074074,0.02251302083333334,0.5333333333333333,-1.5378125000000005,-0.5576944444444446,-2.0339444444444448,1.6417187500000006
-0.6014351851851852,-0.03775260416666665,0.5666666666666667,-1.8079687500000006,-0.4920833333333335,-2.0339444444444448,1.6417187500000006
-0.6222120370370371,-0.09178385416666668,0.6000000000000001,-1.620937499999995,-0.6233055555555537,-2.0339444444444448,1.6417187500000006
-0.060143518518518624,0.040869791666666655,0.033333333333333326,1.2260937500000004,-1.8043055555555563,-1.9355277777777784,1.4442968750000005
-0.11700648148148152,0.07515885416666662,0.06666666666666665,1.0286718750000003,-1.7058888888888895,-1.9355277777777784,1.4442968750000005
-0.16949537037037055,0.10321354166666669,0.09999999999999998,0.8416406250000003,-1.574666666666667,-1.9355277777777784,1.4442968750000005
-0.2197972222222222,0.12538020833333335,0.1333333333333333,0.6650000000000001,-1.509055555555556,-1.9355277777777784,1.4442968750000005
-0.2624444444444445,0.14165885416666663,0.16666666666666663,0.48835937500000015,-1.279416666666667,-1.9355277777777784,1.4442968750000005
-0.2930629629629631,0.15378125000000004,0.19999999999999996,0.3636718750000001,-0.9185555555555558,-1.9355277777777784,1.4442968750000005
-0.32040092592592595,0.1607083333333333,0.23333333333333328,0.20781250000000007,-0.8201388888888892,-1.9355277777777784,1.4442968750000005
-0.3488324074074074,0.16140104166666663,0.2666666666666666,0.020781250000000005,-0.8529444444444447,-1.9355277777777784,1.4442968750000005
-0.37726388888888907,0.15655208333333331,0.30000000000000004,-0.14546874999999956,-0.8529444444444418,-1.9355277777777784,1.4442968750000005
-0.40460185185185193,0.14477604166666663,0.33333333333333337,-0.3532812500000001,-0.8201388888888892,-1.9355277777777784,1.4442968750000005
-0.43084629629629645,0.12641927083333332,0.3666666666666667,-0.5507031250000002,-0.7873333333333336,-1.9355277777777784,1.4442968750000005
-0.4549037037037038,0.1004427083333333,0.4,-0.7792968750000002,-0.7217222222222225,-1.9355277777777784,1.4442968750000005
-0.47896111111111117,0.0671927083333333,0.43333333333333335,-0.9975000000000003,-0.7217222222222225,-1.9355277777777784,1.4442968750000005
-0.5019250000000001,0.02563020833333335,0.4666666666666667,-1.2468750000000004,-0.6889166666666668,-1.9355277777777784,1.4442968750000005
-0.5205148148148149,-0.02563020833333335,0.5,-1.5378125000000005,-0.5576944444444446,-1.9355277777777784,1.4442968750000005
-0.5369175925925928,-0.08589583333333334,0.5333333333333333,-1.8079687500000006,-0.4920833333333335,-1.9355277777777784,1.4442968750000005
-0.5576944444444446,-0.13992708333333337,0.5666666666666668,-1.620937499999995,-0.6233055555555537,-1.9355277777777784,1.4442968750000005
-0.05686296296296289,0.03428906249999997,0.033333333333333326,1.0286718750000003,-1.7058888888888895,-1.8043055555555563,1.2260937500000004
-0.10935185185185192,0.06234375000000003,0.06666666666666665,0.8416406250000003,-1.574666666666667,-1.8043055555555563,1.2260937500000004
-0.15965370370370358,0.0845104166666667,0.09999999999999998,0.6650000000000001,-1.509055555555556,-1.8043055555555563,1.2260937500000004
-0.20230092592592586,0.10078906249999997,0.1333333333333333,0.48835937500000015,-1.279416666666667,-1.8043055555555563,1.2260937500000004
-0.23291944444444446,0.11291145833333338,0.16666666666666663,0.3636718750000001,-0.9185555555555558,-1.8043055555555563,1.2260937500000004
-0.2602574074074073,0.11983854166666663,0.19999999999999996,0.20781250000000007,-0.8201388888888892,-1.8043055555555563,1.2260937500000004
-0.2886888888888888,0.12053124999999998,0.23333333333333328,0.020781250000000005,-0.8529444444444447,-1.8043055555555563,1.2260937500000004
-0.31712037037037044,0.11568229166666666,0.2666666666666667,-0.14546874999999956,-0.8529444444444418,-1.8043055555555563,1.2260937500000004
-0.3444583333333333,0.10390624999999998,0.30000000000000004,-0.3532812500000001,-0.8201388888888892,-1.8043055555555563,1.2260937500000004
-0.3707027777777778,0.08554947916666666,0.33333333333333337,-0.5507031250000002,-0.7873333333333336,-1.8043055555555563,1.2260937500000004
-0.3947601851851852,0.05957291666666664,0.3666666666666667,-0.7792968750000002,-0.7217222222222225,-1.8043055555555563,1.2260937500000004
-0.41881759259259255,0.02632291666666664,0.4,-0.9975000000000003,-0.7217222222222225,-1.8043055555555563,1.2260937500000004
-0.44178148148148144,-0.015239583333333306,0.43333333333333335,-1.2468750000000004,-0.6889166666666668,-1.8043055555555563,1.2260937500000004
-0.46037129629629625,-0.0665,0.4666666666666667,-1.5378125000000005,-0.5576944444444446,-1.8043055555555563,1.2260937500000004
-0.47677407407407413,-0.126765625,0.5,-1.8079687500000006,-0.4920833333333335,-1.8043055555555563,1.2260937500000004
-0.497550925925926,-0.18079687500000002,0.5333333333333334,-1.620937499999995,-0.6233055555555537,-1.8043055555555563,1.2260937500000004
-0.05248888888888903,0.028054687500000064,0.033333333333333326,0.8416406250000003,-1.574666666666667,-1.7058888888888895,1.0286718750000003
-0.10279074074074068,0.05022135416666673,0.06666666666666665,0.6650000000000001,-1.509055555555556,-1.7058888888888895,1.0286718750000003
-0.14543796296296296,0.0665,0.09999999999999998,0.48835937500000015,-1.279416666666667,-1.7058888888888895,1.0286718750000003
-0.17605648148148156,0.07862239583333341,0.1333333333333333,0.3636718750000001,-0.9185555555555558,-1.7058888888888895,1.0286718750000003
-0.20339444444444443,0.08554947916666666,0.16666666666666663,0.20781250000000007,-0.8201388888888892,-1.7058888888888895,1.0286718750000003
-0.23182592592592588,0.08624218750000001,0.19999999999999996,0.020781250000000005,-0.8529444444444447,-1.7058888888888895,1.0286718750000003
-0.26025740740740755,0.08139322916666669,0.2333333333333334,-0.14546874999999956,-0.8529444444444418,-1.7058888888888895,1.0286718750000003
-0.2875953703703704,0.06961718750000001,0.2666666666666667,-0.3532812500000001,-0.8201388888888892,-1.7058888888888895,1.0286718750000003
-0.31383981481481493,0.0512604166666667,0.30000000000000004,-0.5507031250000002,-0.7873333333333336,-1.7058888888888895,1.0286718750000003
-0.3378972222222223,0.025283854166666675,0.33333333333333337,-0.7792968750000002,-0.7217222222222225,-1.7058888888888895,1.0286718750000003
-0.36195462962962965,-0.007966145833333327,0.3666666666666667,-0.9975000000000003,-0.7217222222222225,-1.7058888888888895,1.0286718750000003
-0.38491851851851855,-0.049528645833333274,0.4,-1.2468750000000004,-0.6889166666666668,-1.7058888888888895,1.0286718750000003
-0.40350833333333336,-0.10078906249999997,0.43333333333333335,-1.5378125000000005,-0.5576944444444446,-1.7058888888888895,1.0286718750000003
-0.41991111111111123,-0.16105468749999996,0.4666666666666667,-1.8079687500000006,-0.4920833333333335,-1.7058888888888895,1.0286718750000003
-0.4406879629629631,-0.2150859375,0.5000000000000001,-1.620937499999995,-0.6233055555555537,-1.7058888888888895,1.0286718750000003
-0.05030185185185165,0.022166666666666668,0.033333333333333326,0.6650000000000001,-1.509055555555556,-1.574666666666667,0.8416406250000003
-0.09294907407407393,0.03844531249999994,0.06666666666666665,0.48835937500000015,-1.279416666666667,-1.574666666666667,0.8416406250000003
-0.12356759259259253,0.05056770833333335,0.09999999999999998,0.3636718750000001,-0.9185555555555558,-1.574666666666667,0.8416406250000003
-0.1509055555555554,0.0574947916666666,0.1333333333333333,0.20781250000000007,-0.8201388888888892,-1.574666666666667,0.8416406250000003
-0.17933703703703685,0.05818749999999995,0.16666666666666663,0.020781250000000005,-0.8529444444444447,-1.574666666666667,0.8416406250000003
-0.20776851851851852,0.05333854166666663,0.20000000000000007,-0.14546874999999956,-0.8529444444444418,-1.574666666666667,0.8416406250000003
-0.2351064814814814,0.04156249999999995,0.2333333333333334,-0.3532812500000001,-0.8201388888888892,-1.574666666666667,0.8416406250000003
-0.2613509259259259,0.023205729166666633,0.2666666666666667,-0.5507031250000002,-0.7873333333333336,-1.574666666666667,0.8416406250000003
-0.28540833333333326,-0.002770833333333389,0.30000000000000004,-0.7792968750000002,-0.7217222222222225,-1.574666666666667,0.8416406250000003
-0.3094657407407406,-0.03602083333333339,0.33333333333333337,-0.9975000000000003,-0.7217222222222225,-1.574666666666667,0.8416406250000003
-0.3324296296296295,-0.07758333333333334,0.3666666666666667,-1.2468750000000004,-0.6889166666666668,-1.574666666666667,0.8416406250000003
-0.35101944444444433,-0.12884375000000003,0.4,-1.5378125000000005,-0.5576944444444446,-1.574666666666667,0.8416406250000003
-0.3674222222222222,-0.18910937500000002,0.43333333333333335,-1.8079687500000006,-0.4920833333333335,-1.574666666666667,0.8416406250000003
-0.38819907407407406,-0.24314062500000005,0.4666666666666668,-1.620937499999995,-0.6233055555555537,-1.574666666666667,0.8416406250000003
-0.04264722222222228,0.016278645833333272,0.033333333333333326,0.48835937500000015,-1.279416666666667,-1.509055555555556,0.6650000000000001
-0.07326574074074088,0.028401041666666682,0.06666666666666665,0.3636718750000001,-0.9185555555555558,-1.509055555555556,0.6650000000000001
-0.10060370370370375,0.03532812499999993,0.09999999999999998,0.20781250000000007,-0.8201388888888892,-1.509055555555556,0.6650000000000001
-0.1290351851851852,0.03602083333333328,0.1333333333333333,0.020781250000000005,-0.8529444444444447,-1.509055555555556,0.6650000000000001
-0.15746666666666687,0.03117187499999996,0.16666666666666674,-0.14546874999999956,-0.8529444444444418,-1.509055555555556,0.6650000000000001
-0.18480462962962974,0.01939583333333328,0.20000000000000007,-0.3532812500000001,-0.8201388888888892,-1.509055555555556,0.6650000000000001
-0.21104907407407425,0.0010390624999999654,0.2333333333333334,-0.5507031250000002,-0.7873333333333336,-1.509055555555556,0.6650000000000001
-0.2351064814814816,-0.024937500000000057,0.2666666666666667,-0.7792968750000002,-0.7217222222222225,-1.509055555555556,0.6650000000000001
-0.25916388888888897,-0.05818750000000006,0.30000000000000004,-0.9975000000000003,-0.7217222222222225,-1.509055555555556,0.6650000000000001
-0.28212777777777787,-0.09975,0.33333333333333337,-1.2468750000000004,-0.6889166666666668,-1.509055555555556,0.6650000000000001
-0.3007175925925927,-0.1510104166666667,0.3666666666666667,-1.5378125000000005,-0.5576944444444446,-1.509055555555556,0.6650000000000001
-0.31712037037037055,-0.2112760416666667,0.4,-1.8079687500000006,-0.4920833333333335,-1.509055555555556,0.6650000000000001
-0.3378972222222224,-0.2653072916666667,0.43333333333333346,-1.620937499999995,-0.6233055555555537,-1.509055555555556,0.6650000000000001
-0.0306185185185186,0.01212239583333341,0.033333333333333326,0.3636718750000001,-0.9185555555555558,-1.279416666666667,0.48835937500000015
-0.05795648148148147,0.01904947916666666,0.06666666666666665,0.20781250000000007,-0.8201388888888892,-1.279416666666667,0.48835937500000015
-0.08638796296296292,0.019742187500000008,0.09999999999999998,0.020781250000000005,-0.8529444444444447,-1.279416666666667,0.48835937500000015
-0.11481944444444458,0.014893229166666688,0.13333333333333341,-0.14546874999999956,-0.8529444444444418,-1.279416666666667,0.48835937500000015
-0.14215740740740745,0.003117187500000007,0.16666666666666674,-0.3532812500000001,-0.8201388888888892,-1.279416666666667,0.48835937500000015
-0.16840185185185197,-0.015239583333333306,0.20000000000000007,-0.5507031250000002,-0.7873333333333336,-1.279416666666667,0.48835937500000015
-0.19245925925925933,-0.04121614583333333,0.2333333333333334,-0.7792968750000002,-0.7217222222222225,-1.279416666666667,0.48835937500000015
-0.2165166666666667,-0.07446614583333333,0.2666666666666667,-0.9975000000000003,-0.7217222222222225,-1.279416666666667,0.48835937500000015
-0.23948055555555559,-0.11602864583333328,0.30000000000000004,-1.2468750000000004,-0.6889166666666668,-1.279416666666667,0.48835937500000015
-0.2580703703703704,-0.16728906249999997,0.33333333333333337,-1.5378125000000005,-0.5576944444444446,-1.279416666666667,0.48835937500000015
-0.27447314814814827,-0.22755468749999996,0.3666666666666667,-1.8079687500000006,-0.4920833333333335,-1.279416666666667,0.48835937500000015
-0.2952500000000001,-0.2815859375,0.40000000000000013,-1.620937499999995,-0.6233055555555537,-1.279416666666667,0.48835937500000015
-0.02733796296296287,0.0069270833333332504,0.033333333333333326,0.20781250000000007,-0.8201388888888892,-0.9185555555555558,0.3636718750000001
-0.055769444444444316,0.007619791666666598,0.06666666666666665,0.020781250000000005,-0.8529444444444447,-0.9185555555555558,0.3636718750000001
-0.08420092592592598,0.002770833333333278,0.10000000000000009,-0.14546874999999956,-0.8529444444444418,-0.9185555555555558,0.3636718750000001
-0.11153888888888885,-0.009005208333333403,0.13333333333333341,-0.3532812500000001,-0.8201388888888892,-0.9185555555555558,0.3636718750000001
-0.13778333333333337,-0.027361979166666717,0.16666666666666674,-0.5507031250000002,-0.7873333333333336,-0.9185555555555558,0.3636718750000001
-0.16184074074074073,-0.05333854166666674,0.20000000000000007,-0.7792968750000002,-0.7217222222222225,-0.9185555555555558,0.3636718750000001
-0.1858981481481481,-0.08658854166666674,0.2333333333333334,-0.9975000000000003,-0.7217222222222225,-0.9185555555555558,0.3636718750000001
-0.20886203703703698,-0.1281510416666667,0.2666666666666667,-1.2468750000000004,-0.6889166666666668,-0.9185555555555558,0.3636718750000001
-0.2274518518518518,-0.17941145833333338,0.30000000000000004,-1.5378125000000005,-0.5576944444444446,-0.9185555555555558,0.3636718750000001
-0.24385462962962967,-0.23967708333333337,0.33333333333333337,-1.8079687500000006,-0.4920833333333335,-0.9185555555555558,0.3636718750000001
-0.2646314814814815,-0.2937083333333334,0.3666666666666668,-1.620937499999995,-0.6233055555555537,-0.9185555555555558,0.3636718750000001
-0.028431481481481446,0.0006927083333333472,0.033333333333333326,0.020781250000000005,-0.8529444444444447,-0.8201388888888892,0.20781250000000007
-0.056862962962963115,-0.0041562499999999725,0.06666666666666676,-0.14546874999999956,-0.8529444444444418,-0.8201388888888892,0.20781250000000007
-0.08420092592592598,-0.015932291666666654,0.10000000000000009,-0.3532812500000001,-0.8201388888888892,-0.8201388888888892,0.20781250000000007
-0.1104453703703705,-0.03428906249999997,0.13333333333333341,-0.5507031250000002,-0.7873333333333336,-0.8201388888888892,0.20781250000000007
-0.13450277777777786,-0.06026562499999999,0.16666666666666674,-0.7792968750000002,-0.7217222222222225,-0.8201388888888892,0.20781250000000007
-0.15856018518518522,-0.09351562499999999,0.20000000000000007,-0.9975000000000003,-0.7217222222222225,-0.8201388888888892,0.20781250000000007
-0.18152407407407412,-0.13507812499999994,0.2333333333333334,-1.2468750000000004,-0.6889166666666668,-0.8201388888888892,0.20781250000000007
-0.20011388888888892,-0.18633854166666663,0.2666666666666667,-1.5378125000000005,-0.5576944444444446,-0.8201388888888892,0.20781250000000007
-0.2165166666666668,-0.24660416666666662,0.30000000000000004,-1.8079687500000006,-0.4920833333333335,-0.8201388888888892,0.20781250000000007
-0.23729351851851865,-0.30063541666666665,0.3333333333333335,-1.620937499999995,-0.6233055555555537,-0.8201388888888892,0.20781250000000007
-0.02843148148148167,-0.00484895833333332,0.03333333333333344,-0.14546874999999956,-0.8529444444444418,-0.8529444444444447,0.020781250000000005
-0.05576944444444454,-0.016625,0.06666666666666676,-0.3532812500000001,-0.8201388888888892,-0.8529444444444447,0.020781250000000005
-0.08201388888888905,-0.034981770833333314,0.10000000000000009,-0.5507031250000002,-0.7873333333333336,-0.8529444444444447,0.020781250000000005
-0.10607129629629641,-0.06095833333333334,0.13333333333333341,-0.7792968750000002,-0.7217222222222225,-0.8529444444444447,0.020781250000000005
-0.13012870370370377,-0.09420833333333334,0.16666666666666674,-0.9975000000000003,-0.7217222222222225,-0.8529444444444447,0.020781250000000005
-0.15309259259259267,-0.13577083333333329,0.20000000000000007,-1.2468750000000004,-0.6889166666666668,-0.8529444444444447,0.020781250000000005
-0.17168240740740748,-0.18703124999999998,0.2333333333333334,-1.5378125000000005,-0.5576944444444446,-0.8529444444444447,0.020781250000000005
-0.18808518518518536,-0.24729687499999997,0.2666666666666667,-1.8079687500000006,-0.4920833333333335,-0.8529444444444447,0.020781250000000005
-0.2088620370370372,-0.301328125,0.30000000000000016,-1.620937499999995,-0.6233055555555537,-0.8529444444444447,0.020781250000000005
-0.02733796296296287,-0.011776041666666681,0.033333333333333326,-0.3532812500000001,-0.8201388888888892,-0.8529444444444418,-0.14546874999999956
-0.053582407407407384,-0.030132812499999995,0.06666666666666665,-0.5507031250000002,-0.7873333333333336,-0.8529444444444418,-0.14546874999999956
-0.07763981481481474,-0.05610937500000002,0.09999999999999998,-0.7792968750000002,-0.7217222222222225,-0.8529444444444418,-0.14546874999999956
-0.1016972222222221,-0.08935937500000002,0.1333333333333333,-0.9975000000000003,-0.7217222222222225,-0.8529444444444418,-0.14546874999999956
-0.124661111111111,-0.13092187499999997,0.16666666666666663,-1.2468750000000004,-0.6889166666666668,-0.8529444444444418,-0.14546874999999956
-0.1432509259259258,-0.18218229166666666,0.19999999999999996,-1.5378125000000005,-0.5576944444444446,-0.8529444444444418,-0.14546874999999956
-0.1596537037037037,-0.24244791666666665,0.23333333333333328,-1.8079687500000006,-0.4920833333333335,-0.8529444444444418,-0.14546874999999956
-0.18043055555555554,-0.2964791666666667,0.2666666666666667,-1.620937499999995,-0.6233055555555537,-0.8529444444444418,-0.14546874999999956
-0.026244444444444515,-0.018356770833333313,0.033333333333333326,-0.5507031250000002,-0.7873333333333336,-0.8201388888888892,-0.3532812500000001
-0.050301851851851875,-0.044333333333333336,0.06666666666666665,-0.7792968750000002,-0.7217222222222225,-0.8201388888888892,-0.3532812500000001
-0.07435925925925924,-0.07758333333333334,0.09999999999999998,-0.9975000000000003,-0.7217222222222225,-0.8201388888888892,-0.3532812500000001
-0.09732314814814813,-0.11914583333333328,0.1333333333333333,-1.2468750000000004,-0.6889166666666668,-0.8201388888888892,-0.3532812500000001
-0.11591296296296294,-0.17040624999999998,0.16666666666666663,-1.5378125000000005,-0.5576944444444446,-0.8201388888888892,-0.3532812500000001
